Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,1512475,118494,0.707,897,167.158,0.000,951,850,OFN_+000v_a L13-500 pg/uL Split 250-1 (2 pg on Col) BT-PV2 1D:5
OFN,Target,1813590,141961,0.787,770,167.169,0.000,700,701,OFN_+000v_a L13-500 pg/uL Split 250-1 (2 pg on Col) BT-PV2 1D:5
