Time,Object,Action,Details,User,Name
6/9/2018 19:48,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 19:48,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=111.989425,,kiosk_validation,
6/9/2018 19:47,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
6/9/2018 19:47,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 16:28,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 16:28,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=110.617846,,kiosk_validation,
6/9/2018 16:27,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
6/9/2018 16:27,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 16:26,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 16:26,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=111.858166,,kiosk_validation,
6/9/2018 16:25,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
6/9/2018 16:25,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 16:24,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 16:24,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=110.427952,,kiosk_validation,
6/9/2018 16:23,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
6/9/2018 16:23,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 16:23,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 16:16,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 16:15,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 16:15,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 15:47,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 15:44,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 15:44,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 15:36,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 15:36,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 15:07,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 15:05,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 15:04,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 14:56,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 14:56,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 14:28,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 14:25,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 14:25,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 14:17,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 14:17,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 13:48,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 13:45,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 13:45,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 13:37,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 13:37,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 13:09,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 13:06,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 13:06,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 13:05,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 13:05,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 13:04,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/9/2018 13:04,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 13:04,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=111.026509,,kiosk_validation,
6/9/2018 13:03,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 13:03,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/9/2018 13:03,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 13:03,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
6/9/2018 13:03,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 13:03,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 13:03,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 13:03,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 13:02,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/9/2018 13:02,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 13:02,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=111.481125,,kiosk_validation,
6/9/2018 13:01,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 13:01,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/9/2018 13:01,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 13:01,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
6/9/2018 13:01,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 13:01,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 13:01,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 13:00,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 13:00,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/9/2018 13:00,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 13:00,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=111.434246,,kiosk_validation,
6/9/2018 12:59,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 12:59,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/9/2018 12:59,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 12:59,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
6/9/2018 12:59,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 12:52,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 12:52,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 12:51,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 12:23,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 12:20,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 12:20,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 12:12,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 12:12,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 11:43,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 11:40,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 11:40,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 11:32,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 11:32,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 11:04,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 11:01,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 11:01,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 10:53,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 10:53,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 10:24,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 10:21,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 10:21,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 10:13,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 10:13,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 9:44,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 9:42,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 9:42,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 9:41,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 9:40,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 9:40,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/9/2018 9:40,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 9:40,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=110.954199,,kiosk_validation,
6/9/2018 9:39,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 9:39,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/9/2018 9:39,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 9:39,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
6/9/2018 9:39,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 9:39,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 9:39,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 9:38,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 9:38,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/9/2018 9:38,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 9:38,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=110.580542,,kiosk_validation,
6/9/2018 9:37,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 9:37,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/9/2018 9:36,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 9:36,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
6/9/2018 9:36,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 9:36,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 9:36,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 9:36,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 9:36,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/9/2018 9:36,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 9:36,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=110.005553,,kiosk_validation,
6/9/2018 9:34,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 9:34,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/9/2018 9:34,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 9:34,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
6/9/2018 9:34,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 9:27,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 9:27,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 9:27,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 8:59,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 8:56,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 8:56,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 8:48,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 8:47,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 8:19,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 8:16,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 8:16,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 8:08,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 8:08,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 7:39,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 7:37,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 7:37,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 7:29,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 7:28,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 7:00,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 6:57,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 6:57,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 6:49,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 6:49,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 6:20,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 6:18,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 6:18,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 6:17,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 6:16,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 6:16,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/9/2018 6:16,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 6:16,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=110.241750,,kiosk_validation,
6/9/2018 6:15,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 6:15,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/9/2018 6:15,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 6:15,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
6/9/2018 6:15,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 6:14,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 6:14,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 6:14,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 6:14,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/9/2018 6:14,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 6:14,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=109.489785,,kiosk_validation,
6/9/2018 6:12,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 6:12,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/9/2018 6:12,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 6:12,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
6/9/2018 6:12,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 6:12,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 6:12,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 6:12,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 6:12,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/9/2018 6:12,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 6:12,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=110.909261,,kiosk_validation,
6/9/2018 6:10,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 6:10,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/9/2018 6:10,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 6:10,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
6/9/2018 6:10,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 6:03,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/9/2018 6:03,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 6:03,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 5:34,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 5:32,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 5:32,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 5:24,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 5:23,Power System,Began switching to operational mode,,kiosk_validation,
6/9/2018 4:55,Filament schedule,Turning filament on,,kiosk_validation,
6/9/2018 4:52,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/9/2018 4:52,Filament schedule,Turning filament off,,kiosk_validation,
6/9/2018 4:44,Power System,Finished switching to operational mode,,kiosk_validation,
6/9/2018 2:52,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 2:52,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=110.012821,,kiosk_validation,
6/9/2018 2:51,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
6/9/2018 2:51,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 2:50,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 2:50,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=109.911719,,kiosk_validation,
6/9/2018 2:48,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
6/9/2018 2:48,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/9/2018 2:48,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/9/2018 2:48,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=110.856264,,kiosk_validation,
6/9/2018 2:46,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
6/9/2018 2:46,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/8/2018 23:28,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/8/2018 23:28,Detector Measurement v5,Voltage=2047.600000 AreaPerIon=110.500800,,kiosk_validation,
6/8/2018 23:26,Detector Measurement v5,Setting detector voltage to 2047.600000,,kiosk_validation,
