Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
OFN,Target,182879017,14081222,0.791,869,167.169,0.000,45565,51897,OFN_+000v_a L19-50000 pg/uL Split 250-1 (200 pg on Col) BT-PV2 1D:4
Perfluoronaphthalene,Unknown,153866613,11849637,0.718,866,167.176,0.000,36295,60139,OFN_+000v_a L19-50000 pg/uL Split 250-1 (200 pg on Col) BT-PV2 1D:4
