Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,153781196,11845273,0.717,875,167.164,0.000,16247,70217,OFN_+000v_a L19-50000 pg/uL Split 250-1 (200 pg on Col) BT-PV2 1D:5
OFN,Target,182808665,14076672,0.793,862,167.169,0.000,35261,59990,OFN_+000v_a L19-50000 pg/uL Split 250-1 (200 pg on Col) BT-PV2 1D:5
