Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
OFN,Target,415305126,32544744,0.780,801,160.113,0.000,15304,23246,OFN_+350v_a L21-200000 pg/uL Split 250-1 (800 pg on Col) BT-PV1 1D:5
Perfluoronaphthalene,Unknown,330516713,25892997,0.700,839,160.123,0.000,15712,23729,OFN_+350v_a L21-200000 pg/uL Split 250-1 (800 pg on Col) BT-PV1 1D:5
