Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,129664171,10272297,0.694,840,160.086,0.000,17338,11975,OFN_+350v_a L19-50000 pg/uL Split 250-1 (200 pg on Col) BT-PV1 1D:4
OFN,Target,162122662,12828076,0.771,796,160.113,0.000,8094,9600,OFN_+350v_a L19-50000 pg/uL Split 250-1 (200 pg on Col) BT-PV1 1D:4
