Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
OFN,Target,63739421,5112481,0.764,807,160.113,0.000,3670,4603,OFN_+350v_a L18-20000 pg/uL Split 250-1 (80 pg on Col) BT-PV1 1D:4
Perfluoronaphthalene,Unknown,51266684,4107540,0.685,873,160.126,0.000,8030,4972,OFN_+350v_a L18-20000 pg/uL Split 250-1 (80 pg on Col) BT-PV1 1D:4
