Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,12273225,974380,0.693,849,160.165,0.000,1686,1507,OFN_+350v_a L14-1000 pg/uL Split 250-1 (4 pg on Col) BT-PV1 1D:3
OFN,Target,15151324,1201592,0.774,742,160.172,0.000,1150,1294,OFN_+350v_a L14-1000 pg/uL Split 250-1 (4 pg on Col) BT-PV1 1D:3
