Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
OFN,Target,2983485,240969,0.767,689,160.172,0.000,244,226,OFN_+350v_a L12-200 pg/uL Split 250-1 (800 fg on Col) BT-PV1 1D:5
Perfluoronaphthalene,Unknown,2376596,193413,0.676,804,160.193,0.000,323,292,OFN_+350v_a L12-200 pg/uL Split 250-1 (800 fg on Col) BT-PV1 1D:5
