Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,131110055,10406089,0.693,831,160.104,0.000,12499,10480,OFN_+350v_a L19-50000 pg/uL Split 250-1 (200 pg on Col) BT-PV1 1D:5
OFN,Target,164358596,13033828,0.770,783,160.113,0.000,8122,9360,OFN_+350v_a L19-50000 pg/uL Split 250-1 (200 pg on Col) BT-PV1 1D:5
