Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,391607010,30555831,0.703,827,160.109,0.000,12511,28261,OFN_+350v_a L21-200000 pg/uL Split 250-1 (800 pg on Col) BT-PV1 1D:3
OFN,Target,492911911,38459434,0.782,792,160.113,0.000,18465,25784,OFN_+350v_a L21-200000 pg/uL Split 250-1 (800 pg on Col) BT-PV1 1D:3
