Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
OFN,Target,14902111,1166720,0.779,772,160.113,0.000,1181,1206,OFN_+350v_a L14-1000 pg/uL Split 250-1 (4 pg on Col) BT-PV1 1D:4
Perfluoronaphthalene,Unknown,12054363,944478,0.702,879,160.132,0.000,1561,1346,OFN_+350v_a L14-1000 pg/uL Split 250-1 (4 pg on Col) BT-PV1 1D:4
