Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,124683757,9881874,0.695,827,160.091,0.000,31116,10588,OFN_+350v_a L18-20000 pg/uL Split 250-1 (80 pg on Col) BT-PV1 1D:2
OFN,Target,155843768,12363072,0.770,796,160.113,0.000,7970,9929,OFN_+350v_a L18-20000 pg/uL Split 250-1 (80 pg on Col) BT-PV1 1D:2
