Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
OFN,Target,140745654,11193849,0.769,801,160.113,0.000,7139,8892,OFN_+350v_a L17-10000 pg/uL Split 250-1 (40 pg on Col) BT-PV1 1D:4
Perfluoronaphthalene,Unknown,112836440,8973794,0.691,842,160.126,0.000,14834,8960,OFN_+350v_a L17-10000 pg/uL Split 250-1 (40 pg on Col) BT-PV1 1D:4
