Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,257605,20662,0.691,608,160.105,0.000,33,32,OFN_+350v_a L9-20 pg/uL Split 250-1 (80 fg on Col) BT-PV1 1D:2
OFN,Target,323485,25738,0.879,379,160.113,0.000,30,29,OFN_+350v_a L9-20 pg/uL Split 250-1 (80 fg on Col) BT-PV1 1D:2
