Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
OFN,Target,7582486,608500,0.763,720,160.172,0.000,606,614,OFN_+350v_a L13-500 pg/uL Split 250-1 (2 pg on Col) BT-PV1 1D:4
Perfluoronaphthalene,Unknown,6168267,495505,0.685,860,160.172,0.000,833,700,OFN_+350v_a L13-500 pg/uL Split 250-1 (2 pg on Col) BT-PV1 1D:4
