Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,1669862850,118304288,0.798,832,160.404,0.000,17335,137036,OFN_+250v_a L21-200000 pg/uL Split 250-1 (800 pg on Col) BT-PV1 1D:3
OFN,Target,2058232684,146131648,0.851,798,160.407,0.000,90755,145549,OFN_+250v_a L21-200000 pg/uL Split 250-1 (800 pg on Col) BT-PV1 1D:3
