Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,60804864,4777974,0.702,845,160.395,0.000,6876,9716,OFN_+250v_a L16-5000 pg/uL Split 250-1 (20 pg on Col) BT-PV1 1D:4
OFN,Target,73607512,5784530,0.778,821,160.407,0.000,7157,8320,OFN_+250v_a L16-5000 pg/uL Split 250-1 (20 pg on Col) BT-PV1 1D:4
