Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
OFN,Target,2024467132,144349663,0.848,797,160.407,0.000,90191,145936,OFN_+250v_a L21-200000 pg/uL Split 250-1 (800 pg on Col) BT-PV1 1D:5
Perfluoronaphthalene,Unknown,1644535590,117018986,0.794,822,160.41,0.000,205356,141114,OFN_+250v_a L21-200000 pg/uL Split 250-1 (800 pg on Col) BT-PV1 1D:5
