Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,6038059,474620,0.700,846,160.399,0.000,1277,1094,OFN_+250v_a L13-500 pg/uL Split 250-1 (2 pg on Col) BT-PV1 1D:4
OFN,Target,7301965,573118,0.778,762,160.407,0.000,877,844,OFN_+250v_a L13-500 pg/uL Split 250-1 (2 pg on Col) BT-PV1 1D:4
