Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,117135537,9178915,0.702,840,160.385,0.000,17003,16415,OFN_+250v_a L17-10000 pg/uL Split 250-1 (40 pg on Col) BT-PV1 1D:4
OFN,Target,144004819,11285308,0.778,822,160.407,0.000,12053,14484,OFN_+250v_a L17-10000 pg/uL Split 250-1 (40 pg on Col) BT-PV1 1D:4
