Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
OFN,Target,174712,12370,0.928,395,160.407,0.000,24,22,OFN_+250v_a L8-10 pg/uL Split 250-1 (40 fg on Col) BT-PV1 1D:2
Perfluoronaphthalene,Unknown,149184,10358,0.730,600,160.425,0.000,29,27,OFN_+250v_a L8-10 pg/uL Split 250-1 (40 fg on Col) BT-PV1 1D:2
