Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,12003247,946236,0.698,906,160.39,0.000,2389,2033,OFN_+250v_a L14-1000 pg/uL Split 250-1 (4 pg on Col) BT-PV1 1D:2
OFN,Target,14577875,1149140,0.776,807,160.407,0.000,1722,1746,OFN_+250v_a L14-1000 pg/uL Split 250-1 (4 pg on Col) BT-PV1 1D:2
