Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,224864991,17429294,0.712,842,160.382,0.000,23013,31078,OFN_+250v_a L18-20000 pg/uL Split 250-1 (80 pg on Col) BT-PV1 1D:3
OFN,Target,275932828,21372816,0.788,820,160.407,0.000,22116,23298,OFN_+250v_a L18-20000 pg/uL Split 250-1 (80 pg on Col) BT-PV1 1D:3
