Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
OFN,Target,2059322222,147325915,0.845,808,160.407,0.000,94554,152346,OFN_+250v_a L21-200000 pg/uL Split 250-1 (800 pg on Col) BT-PV1 1D:4
Perfluoronaphthalene,Unknown,1672758385,119430244,0.793,835,160.407,0.000,34527,146899,OFN_+250v_a L21-200000 pg/uL Split 250-1 (800 pg on Col) BT-PV1 1D:4
