Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
OFN,Target,772688,62186,0.787,591,160.407,0.000,106,104,OFN_+250v_a L10-50 pg/uL Split 250-1 (200 fg on Col) BT-PV1 1D:4
Perfluoronaphthalene,Unknown,625854,50538,0.683,762,160.422,0.000,137,125,OFN_+250v_a L10-50 pg/uL Split 250-1 (200 fg on Col) BT-PV1 1D:4
