Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,932969792,69234480,0.757,822,160.394,0.000,6500,89028,OFN_+250v_a L20-100000 pg/uL Split 250-1 (400 pg on Col) BT-PV1 1D:4
OFN,Target,1155128546,85651417,0.817,794,160.407,0.000,64231,90372,OFN_+250v_a L20-100000 pg/uL Split 250-1 (400 pg on Col) BT-PV1 1D:4
