Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,23847061,1906465,0.684,857,160.404,0.000,4376,3726,OFN_+250v_a L15-2000 pg/uL Split 250-1 (8 pg on Col) BT-PV1 1D:5
OFN,Target,28845588,2307882,0.765,804,160.407,0.000,3125,3236,OFN_+250v_a L15-2000 pg/uL Split 250-1 (8 pg on Col) BT-PV1 1D:5
