Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,2508081,191754,0.723,851,160.39,0.000,514,460,OFN_+250v_a L12-200 pg/uL Split 250-1 (800 fg on Col) BT-PV1 1D:3
OFN,Target,3029096,231877,0.795,732,160.407,0.000,390,385,OFN_+250v_a L12-200 pg/uL Split 250-1 (800 fg on Col) BT-PV1 1D:3
