Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
OFN,Target,1523247,117460,0.806,662,160.407,0.000,223,208,OFN_+250v_a L11-100 pg/uL Split 250-1 (400 fg on Col) BT-PV1 1D:4
Perfluoronaphthalene,Unknown,1264092,97554,0.732,753,160.419,0.000,263,247,OFN_+250v_a L11-100 pg/uL Split 250-1 (400 fg on Col) BT-PV1 1D:4
