Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
OFN,Target,91274,7580,0.997,372,160.407,0.000,11,13,OFN_+250v_a L7-5 pg/uL Split 250-1 (20 fg on Col) BT-PV1 1D:9
Perfluoronaphthalene,Unknown,79705,6265,0.640,451,160.42,0.000,14,14,OFN_+250v_a L7-5 pg/uL Split 250-1 (20 fg on Col) BT-PV1 1D:9
