Time,Object,Action,Details,User,Name
6/21/2018 20:18,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=398.897687,,kiosk_validation,
6/21/2018 20:17,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 20:16,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 20:16,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 20:15,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 20:15,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=399.487583,,kiosk_validation,
6/21/2018 20:14,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 20:14,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 20:14,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 20:13,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 20:13,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=395.784383,,kiosk_validation,
6/21/2018 20:12,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 20:11,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 20:11,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 20:04,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 20:04,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 20:04,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 20:04,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 19:35,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 19:32,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 19:32,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 19:24,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 19:24,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 19:23,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 18:55,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 18:52,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 18:52,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 18:46,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 18:46,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 18:45,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 18:16,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 18:13,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 18:13,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 18:05,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 18:05,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 18:04,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 17:36,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 17:33,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 17:33,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 17:26,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 17:26,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 17:26,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 16:56,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 16:53,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 16:53,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 16:52,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 16:52,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 16:52,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 16:52,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/21/2018 16:52,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 16:52,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=405.291879,,kiosk_validation,
6/21/2018 16:51,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 16:50,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 16:50,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/21/2018 16:50,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 16:50,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 16:50,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 16:50,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 16:50,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 16:50,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 16:50,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 16:49,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/21/2018 16:49,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 16:49,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=401.428360,,kiosk_validation,
6/21/2018 16:48,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 16:48,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 16:48,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/21/2018 16:48,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 16:48,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 16:48,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 16:48,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 16:48,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 16:47,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 16:47,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 16:47,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/21/2018 16:47,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 16:47,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=404.268446,,kiosk_validation,
6/21/2018 16:46,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 16:45,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 16:45,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 13:22,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 13:22,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=414.794577,,kiosk_validation,
6/21/2018 13:21,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 13:21,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 13:21,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 13:20,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 13:20,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=410.477060,,kiosk_validation,
6/21/2018 13:19,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 13:18,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 13:18,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 13:18,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 13:18,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=407.508132,,kiosk_validation,
6/21/2018 13:16,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 13:16,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 13:16,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/21/2018 13:16,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 13:16,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 13:16,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 13:07,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 13:07,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 13:07,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 13:06,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 12:38,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 12:35,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 12:35,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 12:26,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 12:26,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 12:26,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 11:57,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 11:55,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 11:55,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 11:45,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 11:45,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 11:45,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 11:16,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 11:14,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 11:14,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 11:04,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 11:04,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 11:04,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 10:36,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 10:33,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 10:33,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 10:23,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 10:23,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 10:23,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 9:54,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 9:52,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 9:52,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 9:51,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 9:50,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 9:50,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 9:50,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/21/2018 9:50,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 9:50,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=421.973645,,kiosk_validation,
6/21/2018 9:49,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 9:48,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 9:48,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/21/2018 9:48,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 9:48,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 9:48,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 9:48,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 9:48,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 9:48,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 9:48,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 9:48,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/21/2018 9:47,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 9:47,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=412.754018,,kiosk_validation,
6/21/2018 9:46,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 9:46,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 9:46,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/21/2018 9:46,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 9:46,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 9:46,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 9:46,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 9:46,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 9:45,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 9:45,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 9:45,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/21/2018 9:45,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 9:45,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=423.804665,,kiosk_validation,
6/21/2018 9:44,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 9:43,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 9:43,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/21/2018 9:43,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 9:43,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 9:43,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 9:35,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 9:35,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 9:35,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 9:34,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 9:06,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 9:03,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 9:03,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 8:54,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 8:53,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 8:53,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 8:25,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 8:22,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 8:22,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 8:13,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 8:13,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 8:13,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 7:44,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 6:18,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 6:18,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=423.992352,,kiosk_validation,
6/21/2018 6:16,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 6:16,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 6:16,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 6:15,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 6:15,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=432.397469,,kiosk_validation,
6/21/2018 6:14,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 6:13,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 6:13,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 6:13,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 6:13,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=423.189894,,kiosk_validation,
6/21/2018 6:11,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 6:11,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 6:11,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 6:02,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 6:02,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 6:02,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 6:02,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 5:33,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 5:31,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 5:31,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 5:22,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 5:22,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 5:22,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 4:53,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 4:50,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 4:50,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 4:41,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 4:40,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 4:40,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 4:11,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 4:09,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 4:09,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 3:59,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 3:59,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 3:59,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 3:31,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 3:28,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 3:28,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 3:18,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 3:18,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 3:18,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 2:50,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 2:47,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 2:47,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 2:46,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 2:46,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 2:45,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 2:45,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/21/2018 2:45,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 2:45,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=430.762085,,kiosk_validation,
6/21/2018 2:44,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 2:44,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 2:44,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/21/2018 2:44,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 2:44,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 2:44,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 2:44,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 2:43,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 2:43,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 2:43,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 2:43,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/21/2018 2:43,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 2:43,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=430.352505,,kiosk_validation,
6/21/2018 2:42,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 2:41,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 2:41,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/21/2018 2:41,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 2:41,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 2:41,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 2:41,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 2:41,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 2:41,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 2:40,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 2:40,Gas valve manager,Closing tune compound valve,,kiosk_validation,
6/21/2018 2:40,Detector Measurement v5,Detector Measurement v5 completed successfully,,kiosk_validation,
6/21/2018 2:40,Detector Measurement v5,Voltage=2283.800000 AreaPerIon=430.708478,,kiosk_validation,
6/21/2018 2:39,Detector Measurement v5,Setting detector voltage to 2283.800000,,kiosk_validation,
6/21/2018 2:39,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 2:39,Tune compound valve schedule,Setting tune compound valve state to Open,,kiosk_validation,
6/21/2018 2:39,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 2:39,Detector Measurement v5,Setting detector voltage to 2033.800000,,kiosk_validation,
6/21/2018 2:39,Detector Measurement v5,Detector Measurement v5 starting.,,kiosk_validation,
6/21/2018 2:30,Gas valve manager,Opening tune compound valve,,kiosk_validation,
6/21/2018 2:30,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 2:30,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 2:30,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 2:01,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 1:59,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 1:59,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 1:50,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 1:50,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 1:50,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 1:20,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 1:18,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 1:18,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 1:09,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 1:09,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 1:09,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/21/2018 0:40,Filament schedule,Turning filament on,,kiosk_validation,
6/21/2018 0:37,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/21/2018 0:37,Filament schedule,Turning filament off,,kiosk_validation,
6/21/2018 0:27,Power System,Finished switching to operational mode,,kiosk_validation,
6/21/2018 0:27,Power System,Began switching to operational mode,,kiosk_validation,
6/21/2018 0:27,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/20/2018 23:58,Filament schedule,Turning filament on,,kiosk_validation,
6/20/2018 23:56,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/20/2018 23:56,Filament schedule,Turning filament off,,kiosk_validation,
6/20/2018 23:47,Power System,Finished switching to operational mode,,kiosk_validation,
6/20/2018 23:46,Power System,Began switching to operational mode,,kiosk_validation,
6/20/2018 23:46,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/20/2018 23:18,Filament schedule,Turning filament on,,kiosk_validation,
6/20/2018 23:15,Tune compound valve schedule,Setting tune compound valve state to Closed,,kiosk_validation,
6/20/2018 23:15,Filament schedule,Turning filament off,,kiosk_validation,
6/20/2018 23:14,Power System,Finished switching to operational mode,,kiosk_validation,
6/20/2018 23:14,Power System,Began switching to operational mode,,kiosk_validation,
6/20/2018 23:13,MS Method,A relative detector voltage setting of 250V could shorten detector life,,kiosk_validation,
6/20/2018 23:13,Gas valve manager,Closing tune compound valve,,kiosk_validation,
