Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,225308431,17364906,0.717,843,160.391,0.000,17833,29723,OFN_+250v_a L18-20000 pg/uL Split 250-1 (80 pg on Col) BT-PV1 1D:4
OFN,Target,275747981,21236877,0.790,826,160.407,0.000,20658,27155,OFN_+250v_a L18-20000 pg/uL Split 250-1 (80 pg on Col) BT-PV1 1D:4
