Name,Type,Area,Height,FWHH (s),Similarity,1st Dimension Time (s),2nd Dimension Time (s),Peak S/N,Quant S/N,Sample
Perfluoronaphthalene,Unknown,946349603,70417492,0.754,836,160.397,0.000,26381,98677,OFN_+250v_a L20-100000 pg/uL Split 250-1 (400 pg on Col) BT-PV1 1D:5
OFN,Target,1169267886,86956836,0.815,812,160.407,0.000,63033,100013,OFN_+250v_a L20-100000 pg/uL Split 250-1 (400 pg on Col) BT-PV1 1D:5
